Org.;C.Gestor;Pro.;Eco.;Descripción;Créditos Iniciales;Modificaciones de Crédito;Créditos Totales consignados;Saldo de Créditos Retenidos pdtes de utilización;Saldo de Créditos Retenidos para Trans.;Saldo de Acuerd. Créd. para No Disponibil.;Saldo de Gastos Autorizados;Saldo de Gastos Compromet.;Saldo de Obligaciones Reconocidas;Saldo de Pagos Ordenados;Pagos Realizados;Total gastado;Saldo de Créditos disponibles;Saldo de Créditos disp. a nivel de Vinculación;% de Realizacion del Presupuesto;Facturas consumen disp. Pend. Contabilizar;Saldo de Crédito Disponible Real;Gasto Pendiente Aplicar a Presupuesto;Gastado en Fase Definitiva;Capítulo
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;15320;60975;POS 2006 Asfaltado de diversas calles en Nueva Jarilla;0,00;48.777,16;48.777,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48.777,16;2.885,62;0,00%;0,00;48.777,16;0,00;0,00;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;15320;61900;Otras inversiones infraestructuras y bienes uso gral-Vías pu;0,00;577.949,83;577.949,83;14.792,25;0,00;0,00;155.733,75;56.988,52;0,00;0,00;365.227,56;592.742,08;-14.792,25;2.885,62;63,19%;0,00;-14.792,25;0,00;592.742,08;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;15320;61903;REFUERZO DE FIRME DE VARIAS CALLES;0,00;375.000,00;375.000,00;5.836,50;0,00;0,00;0,00;100.965,46;267.472,04;0,00;726,00;375.000,00;0,00;2.885,62;71,52%;0,00;0,00;39.662,67;414.662,67;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;15320;62300;Maquinaria, instalaciones y utillaje-Vias Públicas;3.600,00;0,00;3.600,00;0,00;0,00;0,00;0,00;1.759,50;0,00;0,00;1.055,74;2.815,24;784,76;2.885,62;29,33%;0,00;784,76;0,00;2.815,24;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;12004;Sueldo G-C2 personal funcionario-Cementerio;9.750,62;0,00;9.750,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.750,62;12.419.978,24;0,00%;0,00;9.750,62;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;12006;Trienios personal funcionario-Cementerio;2.194,68;0,00;2.194,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.194,68;12.419.978,24;0,00%;0,00;2.194,68;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;12100;Complemento destino persn. funcionario-Cementerio;4.832,76;-4.832,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.419.978,24; ;0,00;0,00;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;12101;Complemento destino personal funcionario-Cementerio;17.316,18;-17.316,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.419.978,24; ;0,00;0,00;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;12103;Otros complementos personal funcionario-Cementerio;516,24;0,00;516,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;516,24;12.419.978,24;0,00%;0,00;516,24;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;13000;Retribuciones básicas personal laboral fijo-Cementerio;31.599,64;1.683,29;33.282,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20.010,27;20.010,27;13.272,66;12.419.978,24;60,12%;0,00;13.272,66;0,00;20.010,27;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;13001;Horas extraordinarias- Cementerio;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.024,99;1.024,99;-1.024,99;12.419.978,24; ;0,00;-1.024,99;0,00;1.024,99;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;13002;Otras remuneraciones personal laboral fijo-Cementerio;38.547,14;2.696,69;41.243,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31.212,42;31.212,42;10.031,41;12.419.978,24;75,68%;0,00;10.031,41;0,00;31.212,42;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;13100;Retribuciones personal laboral eventual-Cementerio;18.196,68;1.334,42;19.531,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13.496,18;13.496,18;6.034,92;12.419.978,24;69,10%;0,00;6.034,92;0,00;13.496,18;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;13101;Indefinidos no fijos de plantilla-Cementerio;222.910,84;13.590,18;236.501,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129.978,13;129.978,13;106.522,89;12.419.978,24;54,96%;0,00;106.522,89;0,00;129.978,13;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;15000;Productividad-Cementerio;5.784,84;0,00;5.784,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.200,00;4.200,00;1.584,84;12.419.978,24;72,60%;0,00;1.584,84;0,00;4.200,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;15100;Gratificaciones-Cementerio;112.341,93;2.974,23;115.316,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69.580,77;69.580,77;45.735,39;12.419.978,24;60,34%;0,00;45.735,39;0,00;69.580,77;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;16000;Seguridad Social-Cementerio;160.954,34;-1.434,46;159.519,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97.360,26;97.360,26;62.159,62;12.419.978,24;61,03%;0,00;62.159,62;0,00;97.360,26;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;16204;Acción Social-Cementerio;72.522,96;0,00;72.522,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36.411,58;36.411,58;36.111,38;12.419.978,24;50,21%;0,00;36.111,38;0,00;36.411,58;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;20300;Arrendamientos de maquinaria, instalaciones y utillaje;10.000,00;0,00;10.000,00;0,00;0,00;0,00;0,00;0,00;871,20;0,00;742,94;1.614,14;8.385,86;1.670.737,98;16,14%;0,00;8.385,86;0,00;1.614,14;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;21200;Repar,manten.y conserv.de edificios y otras const.Cementerio;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;1.670.737,98;0,00%;0,00;500,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;22103;Suministro combustibls y carburantes-Cementerio;275,00;24,30;299,30;24,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,30;275,00;1.670.737,98;0,00%;0,00;275,00;24,30;48,60;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;22199;Otros suministros-Cementerio;19.500,00;0,00;19.500,00;0,00;0,00;0,00;0,00;1.344,40;1.715,05;0,00;2.587,22;5.646,67;13.853,33;1.670.737,98;22,06%;0,00;13.853,33;0,00;5.646,67;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;22201;Postales-Cementerio;750,00;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;750,00;750,00;0,00;1.670.737,98;100,00%;0,00;0,00;0,00;750,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;22602;Publicidad y propaganda-Cementerio;1.800,00;0,00;1.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.800,00;1.670.737,98;0,00%;0,00;1.800,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;22706;Estudios y trabajos técnicos-Cementerio;7.500,00;0,00;7.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.500,00;1.670.737,98;0,00%;0,00;7.500,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;62300;Maquinaria, instalaciones y utillaje-Cementerio;5.200,00;25.625,97;30.825,97;0,00;0,00;0,00;0,00;1.355,70;0,00;0,00;0,00;1.355,70;29.470,27;2.885,62;0,00%;0,00;29.470,27;0,00;1.355,70;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16410;63223;ACTUACIONES MEDIOAMBIENTALES CEMENTERIO MUNICIPAL;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.885,62; ;0,00;0,00;45.890,91;45.890,91;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;12003;Sueldos G-C1 personal funcionario-Alumbrado público;11.639,70;682,55;12.322,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.241,01;7.241,01;5.081,24;12.419.978,24;58,76%;0,00;5.081,24;0,00;7.241,01;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;12006;Trienios personal funcionarioAlumbrado público;3.454,56;83,52;3.538,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.077,84;2.077,84;1.460,24;12.419.978,24;58,73%;0,00;1.460,24;0,00;2.077,84;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;12100;Complemento destino personal funcionario-Alumbrado público;6.241,08;150,84;6.391,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.752,11;3.752,11;2.639,81;12.419.978,24;58,70%;0,00;2.639,81;0,00;3.752,11;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;12101;Complemento específico persn. funcionario-Alumbrado público;17.316,18;750,80;18.066,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.059,72;11.059,72;7.007,26;12.419.978,24;61,22%;0,00;7.007,26;0,00;11.059,72;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;12103;Otros complementos-Alumbrado públcio;1.204,56;24,48;1.229,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;187,27;187,27;1.041,77;12.419.978,24;15,24%;0,00;1.041,77;0,00;187,27;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;13000;Retribuciones básicas persn. laboral fijo-Alumbrado público;9.802,82;512,78;10.315,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.058,68;6.058,68;4.256,92;12.419.978,24;58,73%;0,00;4.256,92;0,00;6.058,68;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;13001;Horas extraordinarias. Alumbrado Público;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;709,73;709,73;-709,73;12.419.978,24; ;0,00;-709,73;0,00;709,73;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;13002;Otras remuneraciones personal laboral fijo-Alumbrado Público;12.455,58;1.005,35;13.460,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.171,91;8.171,91;5.289,02;12.419.978,24;60,71%;0,00;5.289,02;0,00;8.171,91;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;15000;Productividad-Alumbrado público;1.800,00;0,00;1.800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.050,00;1.050,00;750,00;12.419.978,24;58,33%;0,00;750,00;0,00;1.050,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;15100;Gratificaciones-Alumbrado público;3.493,80;170,85;3.664,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.473,68;2.473,68;1.190,97;12.419.978,24;67,50%;0,00;1.190,97;0,00;2.473,68;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;16000;Seguridad Social-Alumbrado público;21.977,77;727,67;22.705,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.874,64;12.874,64;9.830,80;12.419.978,24;56,70%;0,00;9.830,80;0,00;12.874,64;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;16204;Acción Social-Alumbrado público;5.850,96;0,00;5.850,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.413,06;3.413,06;2.437,90;12.419.978,24;58,33%;0,00;2.437,90;0,00;3.413,06;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;22100;Suministro energía electrica-Alumbrado Público;6.300.000,00;0,00;6.300.000,00;140.335,04;0,00;0,00;0,00;3.011.006,98;309.012,40;0,00;1.545.390,74;5.005.745,16;1.294.254,84;1.670.737,98;29,43%;1.913,30;1.292.341,54;2.682.110,50;7.687.855,66;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;22199;Otros suministros-Alumbrado público;5.000,00;0,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;1.670.737,98;0,00%;0,00;5.000,00;2.435,00;2.435,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16510;22713;Mantenimiento alumbrado público-Alumbrado público;1.432.281,77;0,00;1.432.281,77;0,00;0,00;0,00;0,00;1.078.611,72;0,00;0,00;222.730,43;1.301.342,15;130.939,62;1.670.737,98;15,55%;0,00;130.939,62;869.750,22;2.171.092,37;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;16511;60900;Otras invers nuevas infraest y bienes uso gral-Alumb.pub.sin;0,00;598.000,00;598.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36.118,50;36.118,50;561.881,50;2.885,62;6,04%;0,00;561.881,50;0,00;36.118,50;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;17111;60947;Aparatos biosaludables parques urbanos-Parques biosaludables;0,00;21.984,00;21.984,00;0,00;0,00;0,00;0,00;17.901,22;0,00;0,00;0,00;17.901,22;4.082,78;2.885,62;0,00%;0,00;4.082,78;0,00;17.901,22;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;43012;61900;Otras inversiones en infraest.y bienes uso general-Plan actu;90.000,00;0,00;90.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90.000,00;90.000,00;0,00%;0,00;90.000,00;0,00;0,00;6
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12001;Sueldos del grupo A2 personal funcionario-Serv Grles Infraes;15.211,40;0,00;15.211,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15.211,40;2.262.679,21;0,00%;0,00;15.211,40;0,00;0,00;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12003;Sueldos del grupo C1 personal funcionario-Serv Grles Infraes;11.484,78;-4.581,62;6.903,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.164,77;7.164,77;-261,61;2.262.679,21;103,79%;0,00;-261,61;0,00;7.164,77;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12004;Sueldos del grupo C2 personal funcionario-Serv Grles Infraes;9.670,10;565,83;10.235,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.031,03;6.031,03;4.204,90;2.262.679,21;58,92%;0,00;4.204,90;0,00;6.031,03;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12005;Sueldos del grupo E personal funcionario-Serv Grles Infraest;8.757,82;912,02;9.669,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.216,64;6.216,64;3.453,20;2.262.679,21;64,29%;0,00;3.453,20;0,00;6.216,64;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12006;Trienios personal funcionario-Serv Grles Infraestructura;11.593,44;-1.389,38;10.204,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.196,39;4.196,39;6.007,67;2.262.679,21;41,12%;0,00;6.007,67;0,00;4.196,39;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12100;Complemento de destino personal funcionario-Serv Grles Infra;23.079,96;-10.791,41;12.288,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.563,44;8.563,44;3.725,11;2.262.679,21;69,69%;0,00;3.725,11;0,00;8.563,44;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12101;Complemento específico personal funcionario-Serv Grles Infra;54.626,32;-27.277,86;27.348,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.302,24;22.302,24;5.046,22;2.262.679,21;81,55%;0,00;5.046,22;0,00;22.302,24;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;12103;Otros complementos personal funcionario-Serv Grles Infraestr;2.237,04;54,02;2.291,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.020,30;1.020,30;1.270,76;2.262.679,21;44,53%;0,00;1.270,76;0,00;1.020,30;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;13000;Retribuciones basicas pnal.laboral fijo-Serv Grles Infraestr;20.137,26;-8.091,55;12.045,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21.838,57;21.838,57;-9.792,86;2.262.679,21;181,30%;0,00;-9.792,86;0,00;21.838,57;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;13001;Horas extraordinarias. Servicios Generales de Infraestructur;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.815,50;2.815,50;-2.815,50;2.262.679,21; ;0,00;-2.815,50;0,00;2.815,50;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;13002;Otras remuneraciones personal laboral fijo-Serv Grles Infrae;22.685,08;-8.419,03;14.266,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25.361,22;25.361,22;-11.095,17;2.262.679,21;177,77%;0,00;-11.095,17;0,00;25.361,22;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;13101;Indefinidos no fijos de plantilla-Serv Grles Infraestructura;199.234,20;9.319,74;208.553,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99.817,64;99.817,64;108.736,30;2.262.679,21;47,86%;0,00;108.736,30;0,00;99.817,64;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;15000;Productividad-Serv Grles Infraestructura;22.468,08;0,00;22.468,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.066,53;7.066,53;15.401,55;2.262.679,21;31,45%;0,00;15.401,55;0,00;7.066,53;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;15100;Gratificaciones-Serv Grles Infraestructura;3.398,55;0,00;3.398,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.433,16;18.433,16;-15.034,61;2.262.679,21;542,38%;0,00;-15.034,61;0,00;18.433,16;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;16000;Seguridad social-Serv Grles Infraestructura;131.496,98;-15.826,96;115.670,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;71.386,53;71.386,53;44.283,49;2.262.679,21;61,72%;0,00;44.283,49;0,00;71.386,53;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;16204;Acción social-Serv Grles Infraestructura;33.739,20;-4.010,76;29.728,44;150,84;0,00;0,00;0,00;0,00;0,00;0,00;19.590,66;19.741,50;9.986,94;2.262.679,21;65,90%;0,00;9.986,94;0,00;19.741,50;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;21207;Rep.,manten. y conserv.de extintores-S.G.Infraestructura;0,00;81,01;81,01;81,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;81,01;0,00;9.309,66;0,00%;0,00;0,00;81,01;162,02;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;21600;Rep.mant.conserv.equip.para procesos inform-Serv Grles Infra;1.000,00;3.892,38;4.892,38;3.892,38;0,00;0,00;0,00;2.753,60;0,00;0,00;0,00;6.645,98;-1.753,60;9.309,66;0,00%;0,00;-1.753,60;3.892,38;10.538,36;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;22000;Ordinario no inventariable-Serv.Grales.Infraestructura;500,00;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,00;9.309,66;0,00%;0,00;500,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;22003;Ordinario no inventariable para almacen-Serv Grles Infraestr;2.500,00;0,00;2.500,00;0,00;0,00;0,00;0,00;792,72;0,00;0,00;361,61;1.154,33;1.345,67;9.309,66;14,46%;0,00;1.345,67;0,00;1.154,33;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;22104;Suministro de vestuario-Serv Grles Infraestructura;10.000,00;0,00;10.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.000,00;9.309,66;0,00%;0,00;10.000,00;32.696,00;32.696,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;22699;Otros gastos diversos- Serv.grales. Infraestructura;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.309,66; ;0,00;0,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;23020;Dietas del personal no directivo- Serv. grales. Infraestruct;0,00;0,00;0,00;358,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;358,41;-358,41;9.309,66; ;0,00;-358,41;0,00;358,41;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;45010;23120;Locomoción del personal no directivo- Serv.grales.Infraestru;0,00;0,00;0,00;424,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;424,00;-424,00;9.309,66; ;0,00;-424,00;0,00;424,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;12004;Sueldos del grupo C2 personal funcionario-Almacen y Talleres;38.539,02;-8.024,47;30.514,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.913,92;17.913,92;12.600,63;11.827.880,44;58,71%;0,00;12.600,63;0,00;17.913,92;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;12006;Trienios personal funcionario-Almacen y Talleres;9.596,88;-2.462,43;7.134,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.190,17;4.190,17;2.944,28;11.827.880,44;58,73%;0,00;2.944,28;0,00;4.190,17;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;12100;Complemento destino personal funcionario-Almacen y Talleres;16.584,84;-3.973,05;12.611,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.690,84;7.690,84;4.920,95;11.827.880,44;60,98%;0,00;4.920,95;0,00;7.690,84;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;12101;Complemen específico personal funcionario-Almacen y Talleres;34.810,86;-6.495,80;28.315,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.497,66;18.497,66;9.817,40;11.827.880,44;65,33%;0,00;9.817,40;0,00;18.497,66;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;12103;Otros complementos personal funcionario-Almacen y Talleres;1.887,36;-1.187,01;700,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;587,43;587,43;112,92;11.827.880,44;83,88%;0,00;112,92;0,00;587,43;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;13000;Retribuciones basicas pnal.laboral fijo-Almacen y Talleres;126.310,86;6.707,20;133.018,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76.471,17;76.471,17;56.546,89;11.827.880,44;57,49%;0,00;56.546,89;0,00;76.471,17;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;13001;Horas extraordinarias. almacén y  Talleres;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.491,34;6.491,34;-6.491,34;11.827.880,44; ;0,00;-6.491,34;0,00;6.491,34;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;13002;Otras remuneraciones person laboral fijo-Almacen y Talleres;159.173,80;10.966,02;170.139,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99.390,22;99.390,22;70.749,60;11.827.880,44;58,42%;0,00;70.749,60;0,00;99.390,22;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;13101;Indefinidos no fijos de plantilla-Almacen y Talleres;303.887,00;17.530,03;321.417,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180.655,65;180.655,65;140.761,38;11.827.880,44;56,21%;0,00;140.761,38;0,00;180.655,65;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;15000;Productividad-Almacen y Talleres;9.600,00;0,00;9.600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.117,86;4.117,86;5.482,14;11.827.880,44;42,89%;0,00;5.482,14;0,00;4.117,86;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;15100;Gratificaciones-Almacen y Talleres;43.049,40;898,28;43.947,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70.752,44;70.752,44;-26.804,76;11.827.880,44;160,99%;0,00;-26.804,76;0,00;70.752,44;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;16000;Seguridad social-Almacen y Talleres;243.348,12;203,14;243.551,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;156.945,98;156.945,98;86.605,28;11.827.880,44;64,44%;0,00;86.605,28;0,00;156.945,98;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;16204;Acción social.-Almacen y Talleres;67.720,32;-1.479,24;66.241,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35.667,70;35.667,70;30.573,38;11.827.880,44;53,85%;0,00;30.573,38;0,00;35.667,70;1
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92062;22199;Otros suministros-Almacen y Talleres;25.000,00;0,00;25.000,00;0,00;0,00;0,00;0,00;0,00;7.426,53;0,00;1.827,08;9.253,61;15.746,39;1.692.921,30;37,01%;0,00;15.746,39;370,98;9.624,59;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;21200;Repar,manten.y conserv.de edificios y otras constr-Mantenimi;100,00;0,00;100,00;5.040,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.040,86;-4.940,86;1.692.921,30;0,00%;0,00;-4.940,86;0,00;5.040,86;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;21300;Rep..mant.y conserv.maquinaria, instalac. y util-Mant depen;2.900,00;0,00;2.900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.900,00;1.692.921,30;0,00%;0,00;2.900,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;21302;Rep.mant. y conserv. aparat aire acondicion-Mant.Depend.Mpal;191.250,00;0,00;191.250,00;169.767,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;169.767,23;21.482,77;1.692.921,30;0,00%;0,00;21.482,77;63.603,52;233.370,75;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;21303;Rep.,manten.y conserv. emisoras de radio-Mant.dependencias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.692.921,30; ;0,00;0,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;22110;Productos de limpieza y aseo- Mant. dependencias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.692.921,30; ;0,00;0,00;0,00;0,00;2
07;VI-VI - VIVIENDAS E INFRAESTRUCTU;92063;22199;Otros suministros- Mantenimiento dependencias mpales.;0,00;0,00;0,00;6.140,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.140,40;-6.140,40;1.692.921,30; ;0,00;-6.140,40;0,00;6.140,40;2
